visibility_score,visibility_label,swell_band,logged_at_utc,location,valid_time_utc,valid_time_local,wind_speed_kmh,wind_dir_deg,wind_gust_kmh,rainfall_mm,swell_height_m,swell_period_s,swell_dir_deg,wave_height_m,wind_wave_height_m,current_velocity_kmh,current_dir_deg,sea_level_height_m,sea_surface_temp_c,chlorophyll_mg_m3,chlorophyll_source,notes
70.9,Good,,2026-08-30T09:10:10Z,Robe,2026-08-29T20:00:00Z,2026-08-30T06:00,2.9,137,9.4,0.0,2.38,9.9,224,2.42,0.06,,,,13.9,,unavailable (no satellite pass / dataset error),
72.0,Good,,2026-08-30T09:10:10Z,Robe,2026-08-29T21:00:00Z,2026-08-30T07:00,1.7,77,5.4,0.0,2.42,10.0,223,2.44,0.0,,,,13.8,,unavailable (no satellite pass / dataset error),
67.4,Good,,2026-08-30T09:10:10Z,Robe,2026-08-29T22:00:00Z,2026-08-30T08:00,5.4,48,9.0,0.0,2.46,10.1,223,2.48,0.0,,,,13.8,,unavailable (no satellite pass / dataset error),
68.1,Good,,2026-08-30T09:10:10Z,Robe,2026-08-29T23:00:00Z,2026-08-30T09:00,4.6,39,13.3,0.0,2.5,10.15,222,2.5,0.0,,,,13.8,,unavailable (no satellite pass / dataset error),
69.1,Good,,2026-08-30T09:10:10Z,Robe,2026-08-30T00:00:00Z,2026-08-30T10:00,3.7,43,13.3,0.0,2.54,10.25,222,2.54,0.0,,,,13.9,,unavailable (no satellite pass / dataset error),
72.3,Good,,2026-08-30T09:10:10Z,Robe,2026-08-30T01:00:00Z,2026-08-30T11:00,0.9,360,12.6,0.0,2.58,10.3,222,2.58,0.0,,,,14.0,,unavailable (no satellite pass / dataset error),
68.8,Good,,2026-08-30T09:10:10Z,Robe,2026-08-30T02:00:00Z,2026-08-30T12:00,4.0,231,14.4,0.0,2.6,10.4,221,2.6,0.0,,,,14.1,,unavailable (no satellite pass / dataset error),
64.5,Good,,2026-08-30T09:10:10Z,Robe,2026-08-30T03:00:00Z,2026-08-30T13:00,7.7,237,19.4,0.0,2.64,10.45,221,2.64,0.0,,,,14.3,,unavailable (no satellite pass / dataset error),
61.8,Good,,2026-08-30T09:10:10Z,Robe,2026-08-30T04:00:00Z,2026-08-30T14:00,10.1,235,22.7,0.0,2.66,10.5,221,2.66,0.0,,,,14.4,,unavailable (no satellite pass / dataset error),
61.8,Good,,2026-08-30T09:10:10Z,Robe,2026-08-30T05:00:00Z,2026-08-30T15:00,10.1,230,23.4,0.0,2.68,10.5,221,2.68,0.0,,,,14.5,,unavailable (no satellite pass / dataset error),
64.1,Good,,2026-08-30T09:10:10Z,Robe,2026-08-30T06:00:00Z,2026-08-30T16:00,8.1,225,22.3,0.0,2.7,10.55,221,2.7,0.0,,,,14.6,,unavailable (no satellite pass / dataset error),
64.2,Good,,2026-08-30T09:10:10Z,Robe,2026-08-30T07:00:00Z,2026-08-30T17:00,8.0,205,18.4,0.0,2.72,10.65,221,2.72,0.02,,,,14.6,,unavailable (no satellite pass / dataset error),
65.2,Good,,2026-08-30T09:10:10Z,Robe,2026-08-30T08:00:00Z,2026-08-30T18:00,7.1,190,16.2,0.0,2.72,10.7,222,2.72,0.02,,,,14.5,,unavailable (no satellite pass / dataset error),
66.1,Good,,2026-08-30T09:10:10Z,Robe,2026-08-30T09:00:00Z,2026-08-30T19:00,6.3,182,11.9,0.0,2.74,10.65,222,2.74,0.04,,,,14.4,,unavailable (no satellite pass / dataset error),
61.5,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-27T14:00:00Z,2026-08-28T00:00,14.5,316,26.6,0.0,1.52,8.95,248,2.06,0.42,,,,14.9,,unavailable (no satellite pass / dataset error),
60.4,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-27T15:00:00Z,2026-08-28T01:00,15.2,317,26.3,0.0,1.5,9.4,247,2.08,0.42,,,,14.9,,unavailable (no satellite pass / dataset error),
59.7,Fair,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-27T16:00:00Z,2026-08-28T02:00,15.7,317,27.4,0.0,1.58,9.3,248,2.1,0.42,,,,14.9,,unavailable (no satellite pass / dataset error),
57.6,Fair,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-27T17:00:00Z,2026-08-28T03:00,17.1,319,29.5,0.0,1.68,8.9,248,2.14,0.42,,,,14.9,,unavailable (no satellite pass / dataset error),
56.5,Fair,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-27T18:00:00Z,2026-08-28T04:00,17.9,321,30.2,0.0,1.76,8.6,249,2.16,0.42,,,,14.9,,unavailable (no satellite pass / dataset error),
56.9,Fair,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-27T19:00:00Z,2026-08-28T05:00,17.4,313,31.3,0.0,1.76,8.45,249,2.18,0.4,,,,14.9,,unavailable (no satellite pass / dataset error),
56.7,Fair,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-27T20:00:00Z,2026-08-28T06:00,17.5,310,31.3,0.0,1.74,8.45,248,2.18,0.36,,,,14.9,,unavailable (no satellite pass / dataset error),
56.2,Fair,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-27T21:00:00Z,2026-08-28T07:00,17.8,293,31.0,0.0,1.74,8.7,248,2.2,0.34,,,,14.9,,unavailable (no satellite pass / dataset error),
55.7,Fair,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-27T22:00:00Z,2026-08-28T08:00,17.3,290,31.3,0.0,1.98,9.5,245,2.3,0.3,,,,14.9,,unavailable (no satellite pass / dataset error),
54.1,Fair,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-27T23:00:00Z,2026-08-28T09:00,17.8,269,33.8,0.0,2.24,10.55,243,2.4,0.26,,,,15.0,,unavailable (no satellite pass / dataset error),
57.4,Fair,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T00:00:00Z,2026-08-28T10:00,13.4,226,34.2,0.4,2.48,11.4,240,2.5,0.22,,,,15.0,,unavailable (no satellite pass / dataset error),
56.8,Fair,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T01:00:00Z,2026-08-28T11:00,13.9,194,29.9,0.1,2.36,11.9,240,2.48,0.2,,,,15.0,,unavailable (no satellite pass / dataset error),
58.4,Fair,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T02:00:00Z,2026-08-28T12:00,12.9,205,28.4,0.0,2.24,12.15,239,2.44,0.18,,,,15.0,,unavailable (no satellite pass / dataset error),
62.3,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T03:00:00Z,2026-08-28T13:00,9.7,199,27.0,0.0,2.12,12.2,239,2.42,0.16,,,,15.1,,unavailable (no satellite pass / dataset error),
61.1,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T04:00:00Z,2026-08-28T14:00,10.7,200,24.5,0.0,2.22,11.9,239,2.42,0.14,,,,15.1,,unavailable (no satellite pass / dataset error),
60.7,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T05:00:00Z,2026-08-28T15:00,10.9,187,24.5,0.0,2.32,11.4,240,2.44,0.12,,,,15.1,,unavailable (no satellite pass / dataset error),
60.6,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T06:00:00Z,2026-08-28T16:00,11.0,179,25.6,0.0,2.42,10.85,240,2.44,0.1,,,,15.1,,unavailable (no satellite pass / dataset error),
64.7,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T07:00:00Z,2026-08-28T17:00,7.6,179,22.7,0.0,2.32,10.35,239,2.42,0.08,,,,15.1,,unavailable (no satellite pass / dataset error),
68.4,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T08:00:00Z,2026-08-28T18:00,4.3,178,16.2,0.0,2.22,9.9,239,2.42,0.04,,,,15.1,,unavailable (no satellite pass / dataset error),
72.0,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T09:00:00Z,2026-08-28T19:00,1.4,203,7.9,0.0,2.12,9.55,238,2.4,0.02,,,,15.1,,unavailable (no satellite pass / dataset error),
68.8,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T10:00:00Z,2026-08-28T20:00,4.2,216,5.0,0.0,2.14,9.4,238,2.4,0.02,,,,15.0,,unavailable (no satellite pass / dataset error),
66.0,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T11:00:00Z,2026-08-28T21:00,6.4,202,11.5,0.0,2.14,9.4,237,2.42,0.0,,,,15.0,,unavailable (no satellite pass / dataset error),
68.3,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T12:00:00Z,2026-08-28T22:00,4.4,201,10.8,0.0,2.16,9.4,237,2.42,0.0,,,,15.0,,unavailable (no satellite pass / dataset error),
69.1,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T13:00:00Z,2026-08-28T23:00,3.7,219,6.1,0.0,2.18,9.35,236,2.42,0.02,,,,15.0,,unavailable (no satellite pass / dataset error),
68.0,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T14:00:00Z,2026-08-29T00:00,4.9,234,6.5,0.0,2.2,9.3,236,2.4,0.02,,,,15.0,,unavailable (no satellite pass / dataset error),
66.3,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T15:00:00Z,2026-08-29T01:00,6.4,234,10.4,0.0,2.22,9.3,235,2.4,0.04,,,,15.0,,unavailable (no satellite pass / dataset error),
64.5,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T16:00:00Z,2026-08-29T02:00,8.1,235,13.3,0.0,2.26,9.35,234,2.38,0.08,,,,15.0,,unavailable (no satellite pass / dataset error),
61.7,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T17:00:00Z,2026-08-29T03:00,10.8,228,18.4,0.0,2.3,9.45,233,2.36,0.1,,,,15.0,,unavailable (no satellite pass / dataset error),
62.0,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T18:00:00Z,2026-08-29T04:00,10.7,222,20.5,0.0,2.34,9.5,232,2.34,0.14,,,,15.0,,unavailable (no satellite pass / dataset error),
63.1,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T19:00:00Z,2026-08-29T05:00,9.9,224,18.4,0.0,2.32,9.45,232,2.32,0.16,,,,15.0,,unavailable (no satellite pass / dataset error),
65.3,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T20:00:00Z,2026-08-29T06:00,8.2,229,16.9,0.0,2.28,9.35,231,2.3,0.16,,,,15.0,,unavailable (no satellite pass / dataset error),
64.9,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T21:00:00Z,2026-08-29T07:00,8.7,227,14.4,0.0,2.26,9.25,231,2.28,0.18,,,,15.0,,unavailable (no satellite pass / dataset error),
63.7,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T22:00:00Z,2026-08-29T08:00,9.9,226,17.3,0.0,2.24,9.2,231,2.26,0.18,,,,15.0,,unavailable (no satellite pass / dataset error),
61.7,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-28T23:00:00Z,2026-08-29T09:00,11.9,231,23.4,0.0,2.24,9.15,230,2.24,0.18,,,,15.0,,unavailable (no satellite pass / dataset error),
62.3,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T00:00:00Z,2026-08-29T10:00,12.1,250,25.9,0.0,2.22,9.1,230,2.22,0.18,,,,15.0,,unavailable (no satellite pass / dataset error),
60.1,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T01:00:00Z,2026-08-29T11:00,14.2,246,30.2,0.0,2.2,9.05,230,2.22,0.18,,,,15.0,,unavailable (no satellite pass / dataset error),
60.4,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T02:00:00Z,2026-08-29T12:00,14.1,247,30.6,0.0,2.18,9.05,230,2.2,0.18,,,,15.0,,unavailable (no satellite pass / dataset error),
60.2,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T03:00:00Z,2026-08-29T13:00,14.3,246,30.6,0.0,2.16,9.05,230,2.2,0.18,,,,15.0,,unavailable (no satellite pass / dataset error),
59.4,Fair,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T04:00:00Z,2026-08-29T14:00,15.0,243,32.0,0.0,2.16,9.05,230,2.2,0.18,,,,15.0,,unavailable (no satellite pass / dataset error),
60.3,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T05:00:00Z,2026-08-29T15:00,14.4,242,31.7,0.0,2.16,9.05,229,2.18,0.18,,,,15.0,,unavailable (no satellite pass / dataset error),
62.2,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T06:00:00Z,2026-08-29T16:00,12.7,252,30.2,0.0,2.16,9.05,229,2.18,0.18,,,,15.0,,unavailable (no satellite pass / dataset error),
62.0,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T07:00:00Z,2026-08-29T17:00,12.5,263,26.3,0.0,2.2,9.1,228,2.22,0.2,,,,15.0,,unavailable (no satellite pass / dataset error),
62.4,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T08:00:00Z,2026-08-29T18:00,11.8,264,23.4,0.0,2.24,9.15,228,2.26,0.2,,,,15.0,,unavailable (no satellite pass / dataset error),
61.0,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T09:00:00Z,2026-08-29T19:00,12.7,254,21.6,0.0,2.28,9.2,227,2.3,0.22,,,,15.0,,unavailable (no satellite pass / dataset error),
61.4,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T10:00:00Z,2026-08-29T20:00,12.3,248,22.0,0.0,2.28,9.15,226,2.3,0.24,,,,15.0,,unavailable (no satellite pass / dataset error),
60.7,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T11:00:00Z,2026-08-29T21:00,12.9,243,22.0,0.0,2.26,9.05,225,2.3,0.26,,,,15.0,,unavailable (no satellite pass / dataset error),
61.1,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T12:00:00Z,2026-08-29T22:00,12.6,239,22.3,0.0,2.26,9.0,224,2.3,0.28,,,,15.0,,unavailable (no satellite pass / dataset error),
60.6,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T13:00:00Z,2026-08-29T23:00,13.0,236,22.3,0.0,2.26,8.95,223,2.3,0.26,,,,15.0,,unavailable (no satellite pass / dataset error),
60.3,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T14:00:00Z,2026-08-30T00:00,13.1,234,23.4,0.0,2.28,8.9,223,2.32,0.26,,,,15.0,,unavailable (no satellite pass / dataset error),
61.0,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T15:00:00Z,2026-08-30T01:00,12.5,235,23.4,0.0,2.28,8.9,222,2.32,0.24,,,,14.9,,unavailable (no satellite pass / dataset error),
61.0,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T16:00:00Z,2026-08-30T02:00,12.3,233,22.3,0.0,2.3,8.95,222,2.34,0.24,,,,14.9,,unavailable (no satellite pass / dataset error),
60.8,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T17:00:00Z,2026-08-30T03:00,12.3,232,22.0,0.0,2.32,9.0,221,2.36,0.22,,,,14.9,,unavailable (no satellite pass / dataset error),
60.3,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T18:00:00Z,2026-08-30T04:00,12.5,240,22.0,0.0,2.34,9.05,221,2.38,0.22,,,,14.9,,unavailable (no satellite pass / dataset error),
60.1,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T19:00:00Z,2026-08-30T05:00,12.3,241,21.6,0.0,2.38,9.15,221,2.42,0.18,,,,14.9,,unavailable (no satellite pass / dataset error),
60.0,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T20:00:00Z,2026-08-30T06:00,12.0,233,21.6,0.0,2.44,9.25,221,2.46,0.16,,,,14.9,,unavailable (no satellite pass / dataset error),
61.0,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T21:00:00Z,2026-08-30T07:00,10.8,227,20.9,0.0,2.48,9.35,221,2.5,0.12,,,,14.9,,unavailable (no satellite pass / dataset error),
62.0,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T22:00:00Z,2026-08-30T08:00,9.9,224,19.1,0.0,2.52,9.45,221,2.54,0.1,,,,14.9,,unavailable (no satellite pass / dataset error),
62.0,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-29T23:00:00Z,2026-08-30T09:00,9.9,228,21.6,0.0,2.58,9.55,220,2.58,0.08,,,,14.9,,unavailable (no satellite pass / dataset error),
62.7,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-30T00:00:00Z,2026-08-30T10:00,9.3,243,22.0,0.0,2.62,9.65,220,2.62,0.06,,,,14.9,,unavailable (no satellite pass / dataset error),
61.7,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-30T01:00:00Z,2026-08-30T11:00,10.2,247,23.4,0.0,2.64,9.7,220,2.64,0.08,,,,14.9,,unavailable (no satellite pass / dataset error),
61.2,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-30T02:00:00Z,2026-08-30T12:00,10.6,251,24.8,0.0,2.64,9.75,220,2.64,0.08,,,,15.0,,unavailable (no satellite pass / dataset error),
60.6,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-30T03:00:00Z,2026-08-30T13:00,11.1,256,26.3,0.0,2.66,9.8,220,2.66,0.1,,,,15.0,,unavailable (no satellite pass / dataset error),
59.6,Fair,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-30T04:00:00Z,2026-08-30T14:00,12.0,257,27.4,0.0,2.66,9.8,220,2.66,0.12,,,,15.0,,unavailable (no satellite pass / dataset error),
58.9,Fair,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-30T05:00:00Z,2026-08-30T15:00,12.6,257,27.7,0.0,2.66,9.8,220,2.66,0.12,,,,15.1,,unavailable (no satellite pass / dataset error),
58.9,Fair,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-30T06:00:00Z,2026-08-30T16:00,12.6,253,27.7,0.0,2.66,9.8,220,2.66,0.14,,,,15.1,,unavailable (no satellite pass / dataset error),
59.0,Fair,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-30T07:00:00Z,2026-08-30T17:00,12.5,247,26.6,0.0,2.64,9.8,220,2.64,0.14,,,,15.1,,unavailable (no satellite pass / dataset error),
61.8,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-30T08:00:00Z,2026-08-30T18:00,10.1,245,24.5,0.0,2.64,9.8,220,2.64,0.14,,,,15.1,,unavailable (no satellite pass / dataset error),
61.7,Good,,2026-08-30T09:10:10Z,Cape Bridgewater,2026-08-30T09:00:00Z,2026-08-30T19:00,10.2,238,17.6,0.0,2.62,9.85,220,2.62,0.14,,,,15.0,,unavailable (no satellite pass / dataset error),
68.5,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-27T14:00:00Z,2026-08-28T00:00,11.3,317,21.6,0.0,1.2,9.4,241,1.74,0.28,,,,14.8,,unavailable (no satellite pass / dataset error),
67.3,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-27T15:00:00Z,2026-08-28T01:00,12.2,319,20.9,0.0,1.2,9.45,241,1.76,0.3,,,,14.8,,unavailable (no satellite pass / dataset error),
66.3,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-27T16:00:00Z,2026-08-28T02:00,12.9,319,22.7,0.0,1.22,9.2,241,1.78,0.32,,,,14.8,,unavailable (no satellite pass / dataset error),
65.3,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-27T17:00:00Z,2026-08-28T03:00,13.6,318,24.1,0.0,1.22,8.9,241,1.8,0.32,,,,14.8,,unavailable (no satellite pass / dataset error),
63.6,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-27T18:00:00Z,2026-08-28T04:00,14.9,318,25.2,0.0,1.24,8.9,241,1.82,0.34,,,,14.8,,unavailable (no satellite pass / dataset error),
64.5,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-27T19:00:00Z,2026-08-28T05:00,13.9,311,25.9,0.0,1.38,9.5,240,1.84,0.32,,,,14.8,,unavailable (no satellite pass / dataset error),
64.2,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-27T20:00:00Z,2026-08-28T06:00,14.0,306,25.2,0.0,1.52,10.45,240,1.86,0.3,,,,14.8,,unavailable (no satellite pass / dataset error),
65.0,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-27T21:00:00Z,2026-08-28T07:00,13.1,302,24.8,0.0,1.66,11.25,239,1.88,0.28,,,,14.8,,unavailable (no satellite pass / dataset error),
63.5,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-27T22:00:00Z,2026-08-28T08:00,13.5,303,24.1,0.0,1.8,11.7,237,1.98,0.26,,,,14.8,,unavailable (no satellite pass / dataset error),
61.9,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-27T23:00:00Z,2026-08-28T09:00,14.1,293,28.4,0.0,1.94,12.05,236,2.06,0.22,,,,14.8,,unavailable (no satellite pass / dataset error),
64.2,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T00:00:00Z,2026-08-28T10:00,11.0,268,25.6,0.1,2.08,12.2,234,2.16,0.2,,,,14.8,,unavailable (no satellite pass / dataset error),
61.2,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T01:00:00Z,2026-08-28T11:00,13.4,204,28.1,0.3,2.06,12.2,235,2.14,0.18,,,,14.8,,unavailable (no satellite pass / dataset error),
63.0,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T02:00:00Z,2026-08-28T12:00,12.2,204,28.4,0.0,2.02,12.0,235,2.1,0.18,,,,14.9,,unavailable (no satellite pass / dataset error),
65.8,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T03:00:00Z,2026-08-28T13:00,9.9,199,26.3,0.0,2.0,11.85,236,2.08,0.16,,,,14.9,,unavailable (no satellite pass / dataset error),
65.6,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T04:00:00Z,2026-08-28T14:00,10.1,207,23.8,0.0,2.0,11.75,236,2.08,0.14,,,,14.9,,unavailable (no satellite pass / dataset error),
65.5,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T05:00:00Z,2026-08-28T15:00,10.0,193,23.8,0.0,2.02,11.7,236,2.1,0.14,,,,15.0,,unavailable (no satellite pass / dataset error),
64.9,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T06:00:00Z,2026-08-28T16:00,10.5,175,24.8,0.0,2.02,11.6,236,2.1,0.12,,,,15.0,,unavailable (no satellite pass / dataset error),
68.0,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T07:00:00Z,2026-08-28T17:00,7.8,172,22.3,0.0,2.02,11.5,236,2.1,0.1,,,,15.0,,unavailable (no satellite pass / dataset error),
71.5,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T08:00:00Z,2026-08-28T18:00,4.9,172,16.6,0.0,2.0,11.35,236,2.08,0.06,,,,15.0,,unavailable (no satellite pass / dataset error),
74.6,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T09:00:00Z,2026-08-28T19:00,2.2,189,8.3,0.0,2.0,11.2,236,2.08,0.04,,,,14.9,,unavailable (no satellite pass / dataset error),
72.8,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T10:00:00Z,2026-08-28T20:00,3.8,221,4.3,0.0,2.0,11.1,235,2.08,0.02,,,,14.9,,unavailable (no satellite pass / dataset error),
69.9,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T11:00:00Z,2026-08-28T21:00,6.3,204,10.1,0.0,2.0,11.0,235,2.08,0.02,,,,14.9,,unavailable (no satellite pass / dataset error),
71.2,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T12:00:00Z,2026-08-28T22:00,5.2,200,9.4,0.0,2.0,10.85,234,2.08,0.0,,,,14.9,,unavailable (no satellite pass / dataset error),
71.9,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T13:00:00Z,2026-08-28T23:00,4.6,216,6.8,0.0,2.02,10.55,232,2.08,0.02,,,,14.9,,unavailable (no satellite pass / dataset error),
72.0,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T14:00:00Z,2026-08-29T00:00,4.5,236,6.1,0.0,2.06,10.25,231,2.08,0.02,,,,14.9,,unavailable (no satellite pass / dataset error),
71.1,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T15:00:00Z,2026-08-29T01:00,5.3,237,7.2,0.0,2.08,9.95,229,2.08,0.04,,,,14.8,,unavailable (no satellite pass / dataset error),
70.8,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T16:00:00Z,2026-08-29T02:00,5.7,246,7.2,0.0,2.06,9.8,228,2.06,0.08,,,,14.8,,unavailable (no satellite pass / dataset error),
69.5,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T17:00:00Z,2026-08-29T03:00,7.1,240,10.4,0.0,2.04,9.65,228,2.04,0.1,,,,14.8,,unavailable (no satellite pass / dataset error),
70.1,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T18:00:00Z,2026-08-29T04:00,6.7,234,12.2,0.0,2.02,9.55,227,2.02,0.14,,,,14.8,,unavailable (no satellite pass / dataset error),
70.9,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T19:00:00Z,2026-08-29T05:00,6.2,237,10.1,0.0,2.0,9.45,226,2.0,0.16,,,,14.8,,unavailable (no satellite pass / dataset error),
72.5,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T20:00:00Z,2026-08-29T06:00,5.0,249,9.0,0.0,1.98,9.35,226,1.98,0.16,,,,14.8,,unavailable (no satellite pass / dataset error),
72.8,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T21:00:00Z,2026-08-29T07:00,4.9,253,6.5,0.0,1.96,9.25,225,1.96,0.18,,,,14.8,,unavailable (no satellite pass / dataset error),
72.0,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T22:00:00Z,2026-08-29T08:00,5.8,250,8.3,0.0,1.94,9.15,225,1.94,0.18,,,,14.8,,unavailable (no satellite pass / dataset error),
69.3,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-28T23:00:00Z,2026-08-29T09:00,8.2,237,16.9,0.0,1.94,9.1,224,1.94,0.16,,,,14.8,,unavailable (no satellite pass / dataset error),
68.3,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-29T00:00:00Z,2026-08-29T10:00,9.4,247,23.0,0.0,1.92,9.05,224,1.92,0.16,,,,14.8,,unavailable (no satellite pass / dataset error),
66.1,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-29T01:00:00Z,2026-08-29T11:00,11.7,241,26.3,0.0,1.9,9.0,224,1.92,0.16,,,,14.8,,unavailable (no satellite pass / dataset error),
65.8,Good,,2026-08-30T09:10:10Z,Portland Bay,2026-08-29T02:00:00Z,2026-08-29T12:00,12.2,242,28.1,0.0,1.9,9.0,224,1.9,0.18,,,,14.8,,unavailable (no satellite pass / dataset error),
